allele,x1,x2
484,3.361644228240008,3.620902314660202
17,-11.180217974237815,-0.5043032780564763
u_51,12.04713011896753,8.127117280719695
43,1.1058650077399879,16.627196225259446
812,3.012622303215216,19.058788585617464
115,-1.3904976049962237,-19.715480606970893
159,4.931651565412331,13.884687698670248
495,-7.2720355339730816,-25.019266106488743
u_49,-9.423344169134129,-12.005299980867996
13,9.053164882644289,15.190895818322499
